cidade_slug,cidade_origem,canal,indicador_id,mes_ref,meta
quixeramobim-ce,QUIXERAMOBIM/CE,QUIOSQUES,orcamento,2026-01-01,34
quixeramobim-ce,QUIXERAMOBIM/CE,QUIOSQUES,efetivado,2026-01-01,30
quixeramobim-ce,QUIXERAMOBIM/CE,QUIOSQUES,instalacao,2026-01-01,28
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-01-01,20
quixere-ce,QUIXERE/CE,PAP,orcamento,2026-01-01,44
quixere-ce,QUIXERE/CE,PAP,efetivado,2026-01-01,40
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-01-01,36
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,orcamento,2026-01-01,18
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,efetivado,2026-01-01,16
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-01-01,15
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,LOJA,instalacao,2026-01-01,12
rio-largo-al,RIO LARGO/AL,LOJA,instalacao,2026-01-01,56
russas-ce,RUSSAS / CE,PAP,orcamento,2026-01-01,88
russas-ce,RUSSAS / CE,PAP,efetivado,2026-01-01,80
russas-ce,RUSSAS / CE,PAP,instalacao,2026-01-01,72
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,36
salgueiro-pe,SALGUEIRO / PE,PAP,orcamento,2026-01-01,34
salgueiro-pe,SALGUEIRO / PE,PAP,efetivado,2026-01-01,30
salgueiro-pe,SALGUEIRO / PE,PAP,instalacao,2026-01-01,28
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-01-01,12
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,LOJA,instalacao,2026-01-01,17
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-01-01,22
santa-luzia-pb,SANTA LUZIA/PB,PAP,orcamento,2026-01-01,34
santa-luzia-pb,SANTA LUZIA/PB,PAP,efetivado,2026-01-01,30
santa-luzia-pb,SANTA LUZIA/PB,PAP,instalacao,2026-01-01,28
santa-rita-pb,SANTA RITA / PB,PAP,orcamento,2026-01-01,216
santa-rita-pb,SANTA RITA / PB,PAP,efetivado,2026-01-01,192
santa-rita-pb,SANTA RITA / PB,PAP,instalacao,2026-01-01,180
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-01-01,26
santo-amaro-ba,SANTO AMARO/BA,LOJA,instalacao,2026-01-01,13
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,30
sao-benedito-ce,SAO BENEDITO/CE,PAP,orcamento,2026-01-01,22
sao-benedito-ce,SAO BENEDITO/CE,PAP,efetivado,2026-01-01,20
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-01-01,18
sao-bento-pb,SAO BENTO/PB,DONO CIDADE - LOJAS,instalacao,2026-01-01,22
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,orcamento,2026-01-01,73
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,efetivado,2026-01-01,64
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,instalacao,2026-01-01,60
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,PAP,orcamento,2026-01-01,22
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,PAP,efetivado,2026-01-01,20
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,PAP,instalacao,2026-01-01,18
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-01-01,28
sao-miguel-rn,SAO MIGUEL / RN,PAP,orcamento,2026-01-01,23
sao-miguel-rn,SAO MIGUEL / RN,PAP,efetivado,2026-01-01,21
sao-miguel-rn,SAO MIGUEL / RN,PAP,instalacao,2026-01-01,19
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,LOJA,instalacao,2026-01-01,32
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,39
sao-miguel-rn,SAO MIGUEL/RN,QUIOSQUES,orcamento,2026-01-01,22
sao-miguel-rn,SAO MIGUEL/RN,QUIOSQUES,efetivado,2026-01-01,20
sao-miguel-rn,SAO MIGUEL/RN,QUIOSQUES,instalacao,2026-01-01,18
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-01-01,40
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,orcamento,2026-01-01,28
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,efetivado,2026-01-01,25
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-01-01,23
serra-talhada-pe,SERRA TALHADA / PE,PAP,orcamento,2026-01-01,102
serra-talhada-pe,SERRA TALHADA / PE,PAP,efetivado,2026-01-01,90
serra-talhada-pe,SERRA TALHADA / PE,PAP,instalacao,2026-01-01,84
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-01-01,16
sobral-ce,SOBRAL / CE,PAP,orcamento,2026-01-01,388
sobral-ce,SOBRAL / CE,PAP,efetivado,2026-01-01,339
sobral-ce,SOBRAL / CE,PAP,instalacao,2026-01-01,319
sobral-ce,SOBRAL/CE,4 J LOJAS,instalacao,2026-01-01,7
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-01-01,60
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-01-01,73
sousa-pb,SOUSA/PB,PAP,orcamento,2026-01-01,68
sousa-pb,SOUSA/PB,PAP,efetivado,2026-01-01,60
sousa-pb,SOUSA/PB,PAP,instalacao,2026-01-01,56
surubim-pe,SURUBIM/PE,LOJA,instalacao,2026-01-01,20
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,orcamento,2026-01-01,22
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,efetivado,2026-01-01,20
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,instalacao,2026-01-01,18
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-01-01,34
taua-ce,TAUA/CE,LOJA,instalacao,2026-01-01,48
taua-ce,TAUA/CE,PAP,orcamento,2026-01-01,44
taua-ce,TAUA/CE,PAP,efetivado,2026-01-01,40
taua-ce,TAUA/CE,PAP,instalacao,2026-01-01,36
teresina-pi,TERESINA / PI,PAP,orcamento,2026-01-01,846
teresina-pi,TERESINA / PI,PAP,efetivado,2026-01-01,737
teresina-pi,TERESINA / PI,PAP,instalacao,2026-01-01,694
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-01-01,68
tiangua-ce,TIANGUA / CE,PAP,orcamento,2026-01-01,102
tiangua-ce,TIANGUA / CE,PAP,efetivado,2026-01-01,90
tiangua-ce,TIANGUA / CE,PAP,instalacao,2026-01-01,84
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,36
timon-ma,TIMON / MA,PAP,orcamento,2026-01-01,256
timon-ma,TIMON / MA,PAP,efetivado,2026-01-01,223
timon-ma,TIMON / MA,PAP,instalacao,2026-01-01,210
timon-ma,TIMON/MA,LOJA,instalacao,2026-01-01,17
tobias-barreto-se,TOBIAS BARRETO/SE,LOJA,instalacao,2026-01-01,20
toritama-pe,TORITAMA / PE,PAP,orcamento,2026-01-01,136
toritama-pe,TORITAMA / PE,PAP,efetivado,2026-01-01,120
toritama-pe,TORITAMA / PE,PAP,instalacao,2026-01-01,112
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-01-01,16
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,16
uirauna-pb,UIRAUNA / PB,PAP,orcamento,2026-01-01,44
uirauna-pb,UIRAUNA / PB,PAP,efetivado,2026-01-01,40
uirauna-pb,UIRAUNA / PB,PAP,instalacao,2026-01-01,36
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-01-01,12
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,12
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-01-01,45
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,orcamento,2026-01-01,44
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,efetivado,2026-01-01,40
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-01-01,36
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,32
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,LOJA,instalacao,2026-01-01,32
acarau-ce,ACARAU / CE,PAP,orcamento,2026-02-01,88
acarau-ce,ACARAU / CE,PAP,efetivado,2026-02-01,80
acarau-ce,ACARAU / CE,PAP,instalacao,2026-02-01,72
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-02-01,34
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-02-01,30
acopiara-ce,ACOPIARA/CE,PAP,orcamento,2026-02-01,44
acopiara-ce,ACOPIARA/CE,PAP,efetivado,2026-02-01,40
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-02-01,36
acu-rn,ACU/RN,DONO CIDADE - LOJAS,instalacao,2026-02-01,51
acu-rn,ACU/RN,PAP,orcamento,2026-02-01,34
acu-rn,ACU/RN,PAP,efetivado,2026-02-01,30
acu-rn,ACU/RN,PAP,instalacao,2026-02-01,28
agua-nova-rn,AGUA NOVA/RN,PAP,orcamento,2026-02-01,22
agua-nova-rn,AGUA NOVA/RN,PAP,efetivado,2026-02-01,20
agua-nova-rn,AGUA NOVA/RN,PAP,instalacao,2026-02-01,18
alagoinhas-ba,ALAGOINHAS/BA,LOJA,instalacao,2026-02-01,36
altos-pi,ALTOS/PI,DONO CIDADE - LOJAS,instalacao,2026-02-01,30
aracaju-se,ARACAJU/SE,LOJA,instalacao,2026-02-01,42
arapiraca-al,ARAPIRACA/AL,LOJA,instalacao,2026-02-01,22
araripina-pe,ARARIPINA/PE,DONO CIDADE - LOJAS,instalacao,2026-02-01,24
araripina-pe,ARARIPINA/PE,PAP,orcamento,2026-02-01,68
araripina-pe,ARARIPINA/PE,PAP,efetivado,2026-02-01,60
araripina-pe,ARARIPINA/PE,PAP,instalacao,2026-02-01,56
arcoverde-pe,ARCOVERDE / PE,PAP,orcamento,2026-02-01,101
arcoverde-pe,ARCOVERDE / PE,PAP,efetivado,2026-02-01,89
arcoverde-pe,ARCOVERDE / PE,PAP,instalacao,2026-02-01,83
arcoverde-pe,ARCOVERDE/PE,LOJA,instalacao,2026-02-01,18
assu-rn,ASSU / RN,PAP,orcamento,2026-02-01,34
assu-rn,ASSU / RN,PAP,efetivado,2026-02-01,30
assu-rn,ASSU / RN,PAP,instalacao,2026-02-01,28
banabuiu-ce,BANABUIU/CE,LOJA,instalacao,2026-02-01,24
barauna-rn,BARAUNA/RN,LOJA,instalacao,2026-02-01,13
barbalha-ce,BARBALHA/CE,LOJA,instalacao,2026-02-01,31
barbalha-ce,BARBALHA/CE,PAP,orcamento,2026-02-01,22
barbalha-ce,BARBALHA/CE,PAP,efetivado,2026-02-01,20
barbalha-ce,BARBALHA/CE,PAP,instalacao,2026-02-01,18
bayeux-pb,BAYEUX/PB,DONO CIDADE - LOJAS,instalacao,2026-02-01,34
bayeux-pb,BAYEUX/PB,PAP,orcamento,2026-02-01,144
bayeux-pb,BAYEUX/PB,PAP,efetivado,2026-02-01,128
bayeux-pb,BAYEUX/PB,PAP,instalacao,2026-02-01,120
belo-jardim-pe,BELO JARDIM / PE,PAP,orcamento,2026-02-01,68
belo-jardim-pe,BELO JARDIM / PE,PAP,efetivado,2026-02-01,60
belo-jardim-pe,BELO JARDIM / PE,PAP,instalacao,2026-02-01,56
belo-jardim-pe,BELO JARDIM/PE,LOJA,instalacao,2026-02-01,28
bezerros-pe,BEZERROS/PE,LOJA,instalacao,2026-02-01,32
bezerros-pe,BEZERROS/PE,PAP,orcamento,2026-02-01,43
bezerros-pe,BEZERROS/PE,PAP,efetivado,2026-02-01,39
bezerros-pe,BEZERROS/PE,PAP,instalacao,2026-02-01,35
bom-conselho-pe,BOM CONSELHO/PE,4 J LOJAS,instalacao,2026-02-01,16
brejo-santo-ce,BREJO SANTO/CE,LOJA,instalacao,2026-02-01,18
brejo-santo-ce,BREJO SANTO/CE,PAP,orcamento,2026-02-01,66
brejo-santo-ce,BREJO SANTO/CE,PAP,efetivado,2026-02-01,60
brejo-santo-ce,BREJO SANTO/CE,PAP,instalacao,2026-02-01,54
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,orcamento,2026-02-01,22
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,efetivado,2026-02-01,20
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,instalacao,2026-02-01,18
cabedelo-pb,CABEDELO / PB,PAP,orcamento,2026-02-01,87
cabedelo-pb,CABEDELO / PB,PAP,efetivado,2026-02-01,78
cabedelo-pb,CABEDELO / PB,PAP,instalacao,2026-02-01,73
cabedelo-pb,CABEDELO/PB,LOJA,instalacao,2026-02-01,20
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO/PE,LOJA,instalacao,2026-02-01,32
caico-rn,CAICO/RN,LOJA,instalacao,2026-02-01,36
caico-rn,CAICO/RN,PAP,orcamento,2026-02-01,34
caico-rn,CAICO/RN,PAP,efetivado,2026-02-01,30
caico-rn,CAICO/RN,PAP,instalacao,2026-02-01,28
cajazeiras-pb,CAJAZEIRAS/PB,LOJA,instalacao,2026-02-01,36
cajazeiras-pb,CAJAZEIRAS/PB,PAP,orcamento,2026-02-01,60
cajazeiras-pb,CAJAZEIRAS/PB,PAP,efetivado,2026-02-01,52
cajazeiras-pb,CAJAZEIRAS/PB,PAP,instalacao,2026-02-01,50
camacari-ba,CAMACARI/BA,LOJA,instalacao,2026-02-01,34
campina-grande-pb,CAMPINA GRANDE / PB,PAP,orcamento,2026-02-01,312
campina-grande-pb,CAMPINA GRANDE / PB,PAP,efetivado,2026-02-01,272
campina-grande-pb,CAMPINA GRANDE / PB,PAP,instalacao,2026-02-01,256
campina-grande-pb,CAMPINA GRANDE/PB,LOJA,instalacao,2026-02-01,54
campo-maior-pi,CAMPO MAIOR/PI,DONO CIDADE - LOJAS,instalacao,2026-02-01,10
caninde-ce,CANINDE/CE,LOJA,instalacao,2026-02-01,26
caninde-ce,CANINDE/CE,PAP,orcamento,2026-02-01,110
caninde-ce,CANINDE/CE,PAP,efetivado,2026-02-01,100
caninde-ce,CANINDE/CE,PAP,instalacao,2026-02-01,90
caruaru-pe,CARUARU / PE,PAP,orcamento,2026-02-01,546
caruaru-pe,CARUARU / PE,PAP,efetivado,2026-02-01,476
caruaru-pe,CARUARU / PE,PAP,instalacao,2026-02-01,448
caruaru-pe,CARUARU/PE,LOJA,instalacao,2026-02-01,23
cascavel-ce,CASCAVEL/CE,LOJA,instalacao,2026-02-01,32
cascavel-ce,CASCAVEL/CE,PAP,orcamento,2026-02-01,66
cascavel-ce,CASCAVEL/CE,PAP,efetivado,2026-02-01,60
cascavel-ce,CASCAVEL/CE,PAP,instalacao,2026-02-01,54
catole-do-rocha-pb,CATOLE DO ROCHA / PB,PAP,orcamento,2026-02-01,66
catole-do-rocha-pb,CATOLE DO ROCHA / PB,PAP,efetivado,2026-02-01,60
catole-do-rocha-pb,CATOLE DO ROCHA / PB,PAP,instalacao,2026-02-01,54
catole-do-rocha-pb,CATOLE DO ROCHA/PB,LOJA,instalacao,2026-02-01,30
catu-ba,CATU/BA,LOJA,instalacao,2026-02-01,13
caucaia-ce,CAUCAIA/CE,LOJA,instalacao,2026-02-01,38
caucaia-ce,CAUCAIA/CE,PAP,orcamento,2026-02-01,234
caucaia-ce,CAUCAIA/CE,PAP,efetivado,2026-02-01,204
caucaia-ce,CAUCAIA/CE,PAP,instalacao,2026-02-01,192
ceara-mirim-rn,CEARA-MIRIM/RN,LOJA,instalacao,2026-02-01,46
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,orcamento,2026-02-01,102
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,efetivado,2026-02-01,90
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,instalacao,2026-02-01,84
cedro-ce,CEDRO/CE,LOJA,instalacao,2026-02-01,28
cedro-ce,CEDRO/CE,PAP,orcamento,2026-02-01,22
cedro-ce,CEDRO/CE,PAP,efetivado,2026-02-01,20
cedro-ce,CEDRO/CE,PAP,instalacao,2026-02-01,18
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,orcamento,2026-02-01,18
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,efetivado,2026-02-01,16
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,instalacao,2026-02-01,15
crateus-ce,CRATEUS/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,26
crateus-ce,CRATEUS/CE,PAP,orcamento,2026-02-01,136
crateus-ce,CRATEUS/CE,PAP,efetivado,2026-02-01,120
crateus-ce,CRATEUS/CE,PAP,instalacao,2026-02-01,112
crato-ce,CRATO/CE,LOJA,instalacao,2026-02-01,28
crato-ce,CRATO/CE,PAP,orcamento,2026-02-01,170
crato-ce,CRATO/CE,PAP,efetivado,2026-02-01,150
crato-ce,CRATO/CE,PAP,instalacao,2026-02-01,140
custodia-pe,CUSTODIA / PE,PAP,orcamento,2026-02-01,44
custodia-pe,CUSTODIA / PE,PAP,efetivado,2026-02-01,40
custodia-pe,CUSTODIA / PE,PAP,instalacao,2026-02-01,36
custodia-pe,CUSTODIA/PE,LOJA,instalacao,2026-02-01,28
delmiro-gouveia-al,DELMIRO GOUVEIA/AL,4 J LOJAS,instalacao,2026-02-01,24
dias-d-avila-ba,DIAS D'AVILA/BA,LOJA,instalacao,2026-02-01,34
encanto-rn,ENCANTO/RN,PAP,orcamento,2026-02-01,14
encanto-rn,ENCANTO/RN,PAP,efetivado,2026-02-01,13
encanto-rn,ENCANTO/RN,PAP,instalacao,2026-02-01,12
escada-pe,ESCADA/PE,LOJA,instalacao,2026-02-01,22
estancia-se,ESTANCIA/SE,LOJA,instalacao,2026-02-01,24
eusebio-ce,EUSEBIO/CE,LOJA,instalacao,2026-02-01,32
eusebio-ce,EUSEBIO/CE,PAP,orcamento,2026-02-01,108
eusebio-ce,EUSEBIO/CE,PAP,efetivado,2026-02-01,96
eusebio-ce,EUSEBIO/CE,PAP,instalacao,2026-02-01,90
extremoz-rn,EXTREMOZ/RN,PAP,orcamento,2026-02-01,136
extremoz-rn,EXTREMOZ/RN,PAP,efetivado,2026-02-01,120
extremoz-rn,EXTREMOZ/RN,PAP,instalacao,2026-02-01,112
feira-de-santana-ba,FEIRA DE SANTANA/BA,LOJA,instalacao,2026-02-01,26
fortaleza-ce,FORTALEZA / CE,NGC,orcamento,2026-02-01,115
fortaleza-ce,FORTALEZA / CE,NGC,efetivado,2026-02-01,101
fortaleza-ce,FORTALEZA / CE,NGC,instalacao,2026-02-01,95
fortaleza-ce,FORTALEZA / CE,PAP,orcamento,2026-02-01,1655
fortaleza-ce,FORTALEZA / CE,PAP,efetivado,2026-02-01,1446
fortaleza-ce,FORTALEZA / CE,PAP,instalacao,2026-02-01,1360
fortaleza-ce,FORTALEZA / CE,QUIOSQUES,orcamento,2026-02-01,28
fortaleza-ce,FORTALEZA / CE,QUIOSQUES,efetivado,2026-02-01,26
fortaleza-ce,FORTALEZA / CE,QUIOSQUES,instalacao,2026-02-01,24
fortaleza-ce,FORTALEZA/CE,LOJA,instalacao,2026-02-01,65
garanhuns-pe,GARANHUNS/PE,LOJA,instalacao,2026-02-01,35
gravata-pe,GRAVATA / PE,PAP,orcamento,2026-02-01,88
gravata-pe,GRAVATA / PE,PAP,efetivado,2026-02-01,80
gravata-pe,GRAVATA / PE,PAP,instalacao,2026-02-01,72
gravata-pe,GRAVATA/PE,LOJA,instalacao,2026-02-01,28
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,18
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,orcamento,2026-02-01,34
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,efetivado,2026-02-01,30
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,instalacao,2026-02-01,28
horizonte-ce,HORIZONTE / CE,PAP,orcamento,2026-02-01,157
horizonte-ce,HORIZONTE / CE,PAP,efetivado,2026-02-01,138
horizonte-ce,HORIZONTE / CE,PAP,instalacao,2026-02-01,129
horizonte-ce,HORIZONTE/CE,LOJA,instalacao,2026-02-01,42
ibiapina-ce,IBIAPINA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,10
ico-ce,ICO / CE,PAP,orcamento,2026-02-01,44
ico-ce,ICO / CE,PAP,efetivado,2026-02-01,40
ico-ce,ICO / CE,PAP,instalacao,2026-02-01,36
ico-ce,ICO/CE,LOJA,instalacao,2026-02-01,66
iguatu-ce,IGUATU/CE,LOJA,instalacao,2026-02-01,78
iguatu-ce,IGUATU/CE,PAP,orcamento,2026-02-01,144
iguatu-ce,IGUATU/CE,PAP,efetivado,2026-02-01,128
iguatu-ce,IGUATU/CE,PAP,instalacao,2026-02-01,120
ipu-ce,IPU / CE,PAP,orcamento,2026-02-01,101
ipu-ce,IPU / CE,PAP,efetivado,2026-02-01,89
ipu-ce,IPU / CE,PAP,instalacao,2026-02-01,83
ipu-ce,IPU/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,36
iracema-ce,IRACEMA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,26
iracema-ce,IRACEMA/CE,PAP,orcamento,2026-02-01,18
iracema-ce,IRACEMA/CE,PAP,efetivado,2026-02-01,16
iracema-ce,IRACEMA/CE,PAP,instalacao,2026-02-01,15
itabaiana-se,ITABAIANA/SE,LOJA,instalacao,2026-02-01,9
itaitinga-ce,ITAITINGA/CE,PAP,orcamento,2026-02-01,36
itaitinga-ce,ITAITINGA/CE,PAP,efetivado,2026-02-01,32
itaitinga-ce,ITAITINGA/CE,PAP,instalacao,2026-02-01,30
itapaje-ce,ITAPAJE/CE,LOJA,instalacao,2026-02-01,13
itapaje-ce,ITAPAJE/CE,PAP,orcamento,2026-02-01,44
itapaje-ce,ITAPAJE/CE,PAP,efetivado,2026-02-01,40
itapaje-ce,ITAPAJE/CE,PAP,instalacao,2026-02-01,36
itapaje-ce,ITAPAJE/CE,QUIOSQUES,orcamento,2026-02-01,22
itapaje-ce,ITAPAJE/CE,QUIOSQUES,efetivado,2026-02-01,20
itapaje-ce,ITAPAJE/CE,QUIOSQUES,instalacao,2026-02-01,18
itapipoca-ce,ITAPIPOCA / CE,PAP,orcamento,2026-02-01,136
itapipoca-ce,ITAPIPOCA / CE,PAP,efetivado,2026-02-01,120
itapipoca-ce,ITAPIPOCA / CE,PAP,instalacao,2026-02-01,112
itapipoca-ce,ITAPIPOCA/CE,LOJA,instalacao,2026-02-01,51
itapipoca-ce,ITAPIPOCA/CE,QUIOSQUES,orcamento,2026-02-01,34
itapipoca-ce,ITAPIPOCA/CE,QUIOSQUES,efetivado,2026-02-01,30
itapipoca-ce,ITAPIPOCA/CE,QUIOSQUES,instalacao,2026-02-01,28
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES/PE,LOJA,instalacao,2026-02-01,23
jaguaretama-ce,JAGUARETAMA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,20
jaguaretama-ce,JAGUARETAMA/CE,PAP,orcamento,2026-02-01,22
jaguaretama-ce,JAGUARETAMA/CE,PAP,efetivado,2026-02-01,20
jaguaretama-ce,JAGUARETAMA/CE,PAP,instalacao,2026-02-01,18
jaguaribara-ce,JAGUARIBARA/CE,PAP,orcamento,2026-02-01,22
jaguaribara-ce,JAGUARIBARA/CE,PAP,efetivado,2026-02-01,20
jaguaribara-ce,JAGUARIBARA/CE,PAP,instalacao,2026-02-01,18
jaguaribe-ce,JAGUARIBE/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,51
jaguaribe-ce,JAGUARIBE/CE,PAP,orcamento,2026-02-01,66
jaguaribe-ce,JAGUARIBE/CE,PAP,efetivado,2026-02-01,60
jaguaribe-ce,JAGUARIBE/CE,PAP,instalacao,2026-02-01,54
jeremoabo-ba,JEREMOABO/BA,4 J LOJAS,instalacao,2026-02-01,20
joao-pessoa-pb,JOAO PESSOA / PB,NGC,orcamento,2026-02-01,335
joao-pessoa-pb,JOAO PESSOA / PB,NGC,efetivado,2026-02-01,292
joao-pessoa-pb,JOAO PESSOA / PB,NGC,instalacao,2026-02-01,275
joao-pessoa-pb,JOAO PESSOA / PB,PAP,orcamento,2026-02-01,674
joao-pessoa-pb,JOAO PESSOA / PB,PAP,efetivado,2026-02-01,586
joao-pessoa-pb,JOAO PESSOA / PB,PAP,instalacao,2026-02-01,552
joao-pessoa-pb,JOAO PESSOA/PB,LOJA,instalacao,2026-02-01,94
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,orcamento,2026-02-01,548
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,efetivado,2026-02-01,488
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,instalacao,2026-02-01,457
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,LOJA,instalacao,2026-02-01,214
juazeiro-ba,JUAZEIRO/BA,DONO CIDADE - LOJAS,instalacao,2026-02-01,18
juazeiro-ba,JUAZEIRO/BA,PAP,orcamento,2026-02-01,224
juazeiro-ba,JUAZEIRO/BA,PAP,efetivado,2026-02-01,196
juazeiro-ba,JUAZEIRO/BA,PAP,instalacao,2026-02-01,184
lagarto-se,LAGARTO/SE,LOJA,instalacao,2026-02-01,13
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,orcamento,2026-02-01,44
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,efetivado,2026-02-01,40
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,instalacao,2026-02-01,36
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,LOJA,instalacao,2026-02-01,28
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,PAP,orcamento,2026-02-01,66
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,PAP,efetivado,2026-02-01,60
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,PAP,instalacao,2026-02-01,54
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,54
limoeiro-pe,LIMOEIRO/PE,LOJA,instalacao,2026-02-01,18
luis-correia-pi,LUIS CORREIA / PI,PAP,orcamento,2026-02-01,34
luis-correia-pi,LUIS CORREIA / PI,PAP,efetivado,2026-02-01,30
luis-correia-pi,LUIS CORREIA / PI,PAP,instalacao,2026-02-01,28
macaiba-rn,MACAIBA/RN,LOJA,instalacao,2026-02-01,22
macaiba-rn,MACAIBA/RN,PAP,orcamento,2026-02-01,174
macaiba-rn,MACAIBA/RN,PAP,efetivado,2026-02-01,153
macaiba-rn,MACAIBA/RN,PAP,instalacao,2026-02-01,143
macau-rn,MACAU / RN,PAP,orcamento,2026-02-01,36
macau-rn,MACAU / RN,PAP,efetivado,2026-02-01,32
macau-rn,MACAU / RN,PAP,instalacao,2026-02-01,30
macau-rn,MACAU / RN,QUIOSQUES,orcamento,2026-02-01,36
