cidade_slug,cidade_origem,canal,indicador_id,mes_ref,meta
jaguaretama-ce,JAGUARETAMA/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
jaguaretama-ce,JAGUARETAMA/CE,PAP,instalacao,2026-07-01,10
jaguaribara-ce,JAGUARIBARA/CE,PAP,instalacao,2026-07-01,5
jaguaribe-ce,JAGUARIBE/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
jaguaribe-ce,JAGUARIBE/CE,PAP,instalacao,2026-07-01,20
joao-pessoa-pb,JOAO PESSOA / PB,PAP,instalacao,2026-07-01,560
joao-pessoa-pb,JOAO PESSOA/PB,LOJA,instalacao,2026-07-01,89
joao-pessoa-pb,JOAO PESSOA/PB,NGC,instalacao,2026-07-01,160
juazeiro-ba,JUAZEIRO / BA,SEM CANAL,instalacao,2026-07-01,10
juazeiro-ba,JUAZEIRO / BA,PAP,instalacao,2026-07-01,200
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,14
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,LOJA,instalacao,2026-07-01,112
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,PAP,instalacao,2026-07-01,280
juazeiro-ba,JUAZEIRO/BA,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,LOJA,instalacao,2026-07-01,24
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,PAP,instalacao,2026-07-01,30
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,36
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,PAP,instalacao,2026-07-01,20
macaiba-rn,MACAIBA/RN,LOJA,instalacao,2026-07-01,14
macaiba-rn,MACAIBA/RN,PAP,instalacao,2026-07-01,75
macau-rn,MACAU/RN,PAP,instalacao,2026-07-01,10
maceio-al,MACEIO / AL,PAP,instalacao,2026-07-01,580
maceio-al,MACEIO/AL,LOJA,instalacao,2026-07-01,14
maceio-al,MACEIO/AL,NGC,instalacao,2026-07-01,156
major-sales-rn,MAJOR SALES/RN,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
maracanau-ce,MARACANAU / CE,PAP,instalacao,2026-07-01,200
maracanau-ce,MARACANAU/CE,LOJA,instalacao,2026-07-01,48
maracanau-ce,MARACANAU/CE,QUIOSQUE LOJA,instalacao,2026-07-01,10
maranguape-ce,MARANGUAPE/CE,LOJA,instalacao,2026-07-01,14
maranguape-ce,MARANGUAPE/CE,PAP,instalacao,2026-07-01,140
marechal-deodoro-al,MARECHAL DEODORO/AL,LOJA,instalacao,2026-07-01,24
marechal-deodoro-al,MARECHAL DEODORO/AL,PAP,instalacao,2026-07-01,60
milagres-ce,MILAGRES/CE,LOJA,instalacao,2026-07-01,12
milagres-ce,MILAGRES/CE,PAP,instalacao,2026-07-01,10
missao-velha-ce,MISSAO VELHA/CE,LOJA,instalacao,2026-07-01,24
missao-velha-ce,MISSAO VELHA/CE,PAP,instalacao,2026-07-01,20
mombaca-ce,MOMBACA/CE,LOJA,instalacao,2026-07-01,24
mombaca-ce,MOMBACA/CE,PAP,instalacao,2026-07-01,30
morada-nova-ce,MORADA NOVA/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,36
morada-nova-ce,MORADA NOVA/CE,PAP,instalacao,2026-07-01,20
mossoro-rn,MOSSORO/RN,LOJA,instalacao,2026-07-01,56
mossoro-rn,MOSSORO/RN,PAP,instalacao,2026-07-01,300
mucambo-ce,MUCAMBO/CE,PAP,instalacao,2026-07-01,15
natal-rn,NATAL / RN,PAP,instalacao,2026-07-01,680
natal-rn,NATAL/RN,SEM CANAL,instalacao,2026-07-01,14
natal-rn,NATAL/RN,LOJA,instalacao,2026-07-01,124
natal-rn,NATAL/RN,NGC,instalacao,2026-07-01,160
natal-rn,NATAL/RN,QUIOSQUE LOJA,instalacao,2026-07-01,30
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,instalacao,2026-07-01,20
oros-ce,OROS/CE,LOJA,instalacao,2026-07-01,24
oros-ce,OROS/CE,PAP,instalacao,2026-07-01,5
ouricuri-pe,OURICURI/PE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
ouricuri-pe,OURICURI/PE,PAP,instalacao,2026-07-01,45
pacajus-ce,PACAJUS / CE,PAP,instalacao,2026-07-01,60
pacajus-ce,PACAJUS/CE,LOJA,instalacao,2026-07-01,42
paraipaba-ce,PARAIPABA/CE,PAP,instalacao,2026-07-01,45
parnaiba-pi,PARNAIBA/PI,DONO CIDADE - LOJAS,instalacao,2026-07-01,28
parnaiba-pi,PARNAIBA/PI,PAP,instalacao,2026-07-01,200
parnamirim-rn,PARNAMIRIM/RN,DONO CIDADE - LOJAS,instalacao,2026-07-01,56
parnamirim-rn,PARNAMIRIM/RN,PAP,instalacao,2026-07-01,220
patos-pb,PATOS/PB,LOJA,instalacao,2026-07-01,42
patos-pb,PATOS/PB,PAP,instalacao,2026-07-01,90
pau-dos-ferros-rn,PAU DOS FERROS/RN,DONO CIDADE - LOJAS,instalacao,2026-07-01,48
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,instalacao,2026-07-01,30
pedra-branca-ce,PEDRA BRANCA/CE,LOJA,instalacao,2026-07-01,12
pedra-branca-ce,PEDRA BRANCA/CE,PAP,instalacao,2026-07-01,15
pereiro-ce,PEREIRO/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
pesqueira-pe,PESQUEIRA/PE,LOJA,instalacao,2026-07-01,12
pesqueira-pe,PESQUEIRA/PE,PAP,instalacao,2026-07-01,45
petrolina-pe,PETROLINA/PE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
petrolina-pe,PETROLINA/PE,PAP,instalacao,2026-07-01,380
pombal-pb,POMBAL/PB,LOJA,instalacao,2026-07-01,12
pombal-pb,POMBAL/PB,PAP,instalacao,2026-07-01,45
quixada-ce,QUIXADA / CE,PAP,instalacao,2026-07-01,50
quixada-ce,QUIXADA/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,56
quixeramobim-ce,QUIXERAMOBIM/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,33
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,instalacao,2026-07-01,50
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-07-01,12
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-07-01,20
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-07-01,5
rio-largo-al,RIO LARGO/AL,LOJA,instalacao,2026-07-01,42
rio-largo-al,RIO LARGO/AL,PAP,instalacao,2026-07-01,80
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,12
russas-ce,RUSSAS/CE,PAP,instalacao,2026-07-01,20
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
salgueiro-pe,SALGUEIRO/PE,PAP,instalacao,2026-07-01,30
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-07-01,24
santa-luzia-pb,SANTA LUZIA/PB,PAP,instalacao,2026-07-01,5
santa-rita-pb,SANTA RITA / PB,PAP,instalacao,2026-07-01,86
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-07-01,28
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,17
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-07-01,30
sao-bento-pb,SAO BENTO/PB,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
sao-caitano-pe,SAO CAITANO/PE,NGC,instalacao,2026-07-01,20
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,instalacao,2026-07-01,60
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-07-01,38
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,instalacao,2026-07-01,30
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-07-01,28
sao-miguel-rn,SAO MIGUEL/RN,PAP,instalacao,2026-07-01,20
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-07-01,24
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-07-01,20
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-07-01,24
serra-talhada-pe,SERRA TALHADA/PE,PAP,instalacao,2026-07-01,45
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-07-01,64
sobral-ce,SOBRAL/CE,PAP,instalacao,2026-07-01,180
solanea-pb,SOLANEA/PB,PAP,instalacao,2026-07-01,14
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-07-01,28
sousa-pb,SOUSA/PB,PAP,instalacao,2026-07-01,30
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-07-01,24
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,PAP,instalacao,2026-07-01,20
taua-ce,TAUA/CE,LOJA,instalacao,2026-07-01,12
taua-ce,TAUA/CE,PAP,instalacao,2026-07-01,40
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-07-01,54
teresina-pi,TERESINA/PI,PAP,instalacao,2026-07-01,476
tiangua-ce,TIANGUA / CE,PAP,instalacao,2026-07-01,41
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
timon-ma,TIMON/MA,LOJA,instalacao,2026-07-01,12
timon-ma,TIMON/MA,PAP,instalacao,2026-07-01,156
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-07-01,24
toritama-pe,TORITAMA/PE,PAP,instalacao,2026-07-01,30
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
ubajara-ce,UBAJARA/CE,PAP,instalacao,2026-07-01,20
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
uirauna-pb,UIRAUNA/PB,PAP,instalacao,2026-07-01,10
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-07-01,24
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-07-01,20
